Entity,Code,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels (TWh)
Switzerland,CHE,1984,142.6284352,12.67251014,5.82778244,0,83.0385781,51.2222632,0,1.02500082,0
Switzerland,CHE,1985,145.1503308,13.26751061,5.85278246,0,89.03360097,62.22519598,0,1.0138897,0
Switzerland,CHE,1986,158.8483015,13.58751087,5.03611514,0,91.40363653,62.28952352,0,1.27222324,0
Switzerland,CHE,1987,149.6259225,14.56751165,4.68611486,0,96.31867975,63.45326714,0,1.41944558,0
Switzerland,CHE,1988,150.061087,14.67001174,4.0000032,0,99.43083151,62.87139533,0,1.42500114,0
Switzerland,CHE,1989,143.9931996,15.95501276,4.13611442,0,82.70820309,62.99127846,0,1.46944562,0
Switzerland,CHE,1990,154.2978807,17.07751366,4.13611442,0.00277778,82.77186756,65.19888257,0,1.21666764,0
Switzerland,CHE,1991,156.9526061,19.17001534,3.5138917,0.00555556,89.11163133,63.31584013,0,1.21111208,0
Switzerland,CHE,1992,159.1381934,20.15001612,2.43333528,0.00833334,90.84356313,64.68133829,0,1.3472233,0
Switzerland,CHE,1993,149.1139135,21.14001691,2.03889052,0.01111112,99.39227929,64.41233223,0,1.36388998,0
Switzerland,CHE,1994,154.101743,20.85251668,2.06389054,0.0138889,108.5349634,67.20473213,0,1.527779,0
Switzerland,CHE,1995,142.8002092,22.98001838,2.21389066,0.01666668,97.69887165,68.67256956,0,1.59444572,0
Switzerland,CHE,1996,147.9241353,24.8750199,1.65555688,0.01944446,79.85556332,69.35385665,0.00277778,1.70555692,0
Switzerland,CHE,1997,155.6263134,24.01501921,1.27500102,0.01944446,94.57356051,70.09069935,0.00555556,1.82777924,0
Switzerland,CHE,1998,157.545258,24.72001978,1.05833418,0.02222224,92.98733589,71.25151899,0.00833334,1.91389042,0
Switzerland,CHE,1999,152.8744398,28.4583561,1.10000088,0.0277778,111.1341518,68.78075678,0.00833334,2.08055722,0
Switzerland,CHE,2000,148.2863934,28.30002264,1.60277906,0.03055558,102.3260078,72.95035076,0.00833334,2.31389074,0
Switzerland,CHE,2001,158.6959278,29.45557912,1.67500134,0.035876652,114.0405035,73.47596445,0.01103897,2.417534402,0
Switzerland,CHE,2002,150.4199548,28.91113424,1.54444568,0.041129065,96.43893346,74.1535398,0.013709688,2.492421349,0
Switzerland,CHE,2003,146.3877366,30.55835778,1.58611238,0.049038501,94.71822198,74.36358851,0.013621806,2.533655873,0
Switzerland,CHE,2004,145.6766274,31.52502522,1.50555676,0.048726154,91.36618646,72.46804322,0.016242051,2.625798279,0
Switzerland,CHE,2005,148.3025981,32.36391478,1.67777912,0.056487387,84.00454233,62.34848426,0.021519005,2.732913579,0
Switzerland,CHE,2006,151.994787,31.46946962,1.81111256,0.064150995,82.75975111,73.84117129,0.040094372,3.033807458,0
Switzerland,CHE,2007,137.1070962,30.64169118,2.0277794,0.077031312,93.6419294,73.65926945,0.042500034,3.131721255,0
Switzerland,CHE,2008,146.1409863,32.64724834,1.82222368,0.097670886,95.13509556,72.61267659,0.05015532,3.244257254,0
Switzerland,CHE,2009,148.449085,31.33613618,1.71944582,0.14166678,93.72860722,72.12855023,0.060339554,3.224230974,0
Switzerland,CHE,2010,137.771665,35.00280578,1.72500138,0.245092221,94.0327145,69.17748511,0.09647247,3.31656707,0
Switzerland,CHE,2011,133.6292859,31.04724706,1.59444572,0.435366202,83.9462839,69.72406091,0.181402584,3.589179701,0
Switzerland,CHE,2012,136.1355244,34.03336056,1.43611226,0.770152131,99.43485916,66.00722984,0.226666848,3.933184965,0
Switzerland,CHE,2013,142.494963,35.84169534,1.54722346,1.280121506,98.47902335,67.02716206,0.230421871,4.11431052,0
Switzerland,CHE,2014,127.7440865,31.04724706,1.5833346,2.142816086,96.80858921,70.64140539,0.257036134,4.252548312,0
Switzerland,CHE,2015,129.336251,33.17224876,1.44722338,2.830805836,96.79344414,58.83698316,0.278274032,4.05015205,0
Switzerland,CHE,2016,122.2246973,34.85002788,1.33055662,3.352221617,87.08214037,53.56513161,0.274112645,4.338021222,0
Switzerland,CHE,2017,125.2370343,34.99725022,1.28055658,4.207503366,85.23847728,51.31319895,0.332500266,4.595003676,0
Switzerland,CHE,2018,120.7086402,33.19724878,1.19166762,4.831582813,86.01706379,60.67811872,0.303216617,4.501026993,0
Switzerland,CHE,2019,123.421903,33.99841989,1.19166762,5.596477286,85.9334699,57.02731131,0.302098653,4.362043378,0
Syria,SYR,1968,,,,,,,,,0
Syria,SYR,1969,,,,,,,,,0
Syria,SYR,1970,,,,,,,,,0
Syria,SYR,1971,,,,,,,,,0
Syria,SYR,1972,,,,,,,,,0
Syria,SYR,1973,,,,,,,,,0
Syria,SYR,1974,,,,,,,,,0
Syria,SYR,1975,,,,,,,,,0
Syria,SYR,1976,,,,,,,,,0
Syria,SYR,1977,,,,,,,,,0
Syria,SYR,1978,,,,,,,,,0
Syria,SYR,1979,,,,,,,,,0
Syria,SYR,1980,,,,,,,,,0
Syria,SYR,1981,,,,,,,,,0
Syria,SYR,1982,,,,,,,,,0
Syria,SYR,1983,,,,,,,,,0
Syria,SYR,1984,,,,,,,,,0
Syria,SYR,1985,,,,,,,,,0
Syria,SYR,1986,,,,,,,,,0
Syria,SYR,1987,,,,,,,,,0
Syria,SYR,1988,,,,,,,,,0
Syria,SYR,1989,,,,,,,,,0
Syria,SYR,1990,,,,,,,,,0
Syria,SYR,1991,,,,,,,,,0
Syria,SYR,1992,,,,,,,,,0
Syria,SYR,1993,,,,,,,,,0
Syria,SYR,1994,,,,,,,,,0
Syria,SYR,1995,,,,,,,,,0
Syria,SYR,1996,,,,,,,,,0
Syria,SYR,1997,,,,,,,,,0
Syria,SYR,1998,,,,,,,,,0
Syria,SYR,1999,,,,,,,,,0
Syria,SYR,2000,,,,,,,,,0
Syria,SYR,2001,,,,,,,,,0
Syria,SYR,2002,,,,,,,,,0
Syria,SYR,2003,,,,,,,,,0
Syria,SYR,2004,,,,,,,,,0
Syria,SYR,2005,,,,,,,,,0
Syria,SYR,2006,,,,,,,,,0
Syria,SYR,2007,,,,,,,,,0
Syria,SYR,2008,,,,,,,,,0
Syria,SYR,2009,,,,,,,,,0
Syria,SYR,2010,,,,,,,,,0
Syria,SYR,2011,,,,,,,,,0
Syria,SYR,2012,,,,,,,,,0
Syria,SYR,2013,,,,,,,,,0
Syria,SYR,2014,,,,,,,,,0
Syria,SYR,2015,,,,,,,,,0
Syria,SYR,2016,,,,,,,,,0
Syria,SYR,2017,,,,,,,,,0
Syria,SYR,2018,,,,,,,,,0
Syria,SYR,2019,,,,,,,,,0
Taiwan,TWN,1965,25.68819388,2.307176846,34.71557777,0,7.18333908,0,0,0,0
Taiwan,TWN,1966,30.38880126,2.589277071,34.52949762,0,7.39167258,0,0,0,0
Taiwan,TWN,1967,36.09289415,3.344902676,35.04121803,0,7.31667252,0,0,0,0
Taiwan,TWN,1968,43.0465186,4.715103772,35.32033826,0,10.73334192,0,0,0,0
Taiwan,TWN,1969,51.54935846,5.924104739,32.42446594,0,8.47778456,0,0,0,0
Taiwan,TWN,1970,61.90605314,5.620262092,31.68014534,0,7.9583397,0,0,0,0
Taiwan,TWN,1971,86.65060821,11.29758268,28.13299251,0,8.58611798,0,0,0,0
Taiwan,TWN,1972,93.77140002,13.15198388,26.79554144,0,10.10000808,0,0,0,0
Taiwan,TWN,1973,119.6250851,15.17756057,23.98107918,0,9.44167422,0,0,0,0
Taiwan,TWN,1974,107.3831745,15.97637955,24.41138953,0,13.0694549,0,0,0,0
Taiwan,TWN,1975,124.4417193,15.86226255,22.25983781,0,14.61390058,0,0,0,0
Taiwan,TWN,1976,160.9017579,19.747058,23.57402886,0,11.89445396,0,0,0,0
Taiwan,TWN,1977,177.9931929,20.84086037,26.99325159,0,11.17500894,0.27500022,0,0,0
Taiwan,TWN,1978,208.5924927,20.52894352,29.78445383,0,13.79445548,7.4166726,0,0,0
Taiwan,TWN,1979,209.5900663,19.81718695,37.59982008,0,12.68612126,17.58056962,0,0,0
Taiwan,TWN,1980,217.7684123,20.4996359,44.48478559,0,8.12778428,22.77501822,0,0,0
Taiwan,TWN,1981,191.7104423,17.46839027,41.05393284,0,13.30834398,29.63335704,0,0,0
Taiwan,TWN,1982,184.3389852,13.35928667,47.13328761,0,13.28118908,36.34504852,0,0.023006935,0
Taiwan,TWN,1983,188.7021324,13.85527528,63.62453613,0,13.85487258,52.51031701,0,0.012625413,0
Taiwan,TWN,1984,184.0220506,13.94179139,73.81463398,0,12.18140435,68.30268242,0,0.009738869,0
Taiwan,TWN,1985,224.2834434,12.49892998,78.19355345,0,16.66981817,79.79656384,0,0.008210784,0
Taiwan,TWN,1986,248.0037858,11.38849239,95.19460344,0,17.02757287,74.83560709,0,0.012589177,0
Taiwan,TWN,1987,257.8510612,11.51842669,102.9945832,0,15.30265421,92.02320695,0,0.00785334,0
Taiwan,TWN,1988,295.5737706,13.13832393,119.3565176,0,12.98297051,85.14244311,0,0.008623229,0
Taiwan,TWN,1989,327.9778173,13.23578644,124.901299,0,13.50960887,78.54489061,0,0.881151372,0
Taiwan,TWN,1990,339.357985,21.24292433,123.2042364,0,17.72551335,91.29438692,0,0.961511325,0
Taiwan,TWN,1991,351.6974164,30.85062989,134.7436247,0,10.70458444,98.02808398,0,1.095912549,0
Taiwan,TWN,1992,361.5274976,30.59332973,155.6831541,0,18.21110584,94.0125891,0,1.169776186,0
Taiwan,TWN,1993,387.1925927,32.01737349,173.6106157,0,11.4134289,95.42828468,0,1.009675419,0
Taiwan,TWN,1994,409.6443758,38.88455901,180.9200649,0,14.05980329,96.86270249,0,1.07043194,0
Taiwan,TWN,1995,442.0903779,43.45642197,186.738861,0,13.44296076,98.09907848,0,1.435525079,0
Taiwan,TWN,1996,443.9522201,44.34259952,211.1622527,0,13.17516098,104.9658922,0,1.653335928,0
Taiwan,TWN,1997,461.2990497,52.02496951,241.765622,0,14.57079593,100.74861,0,1.445194273,0
Taiwan,TWN,1998,476.0343756,61.64446761,262.4477094,0,17.2273957,102.2902631,0,1.714520384,0
Taiwan,TWN,1999,512.1249275,62.73481664,319.7741885,0,14.03063543,106.7106554,0,2.09188386,0
Taiwan,TWN,2000,527.9981876,67.67401195,319.7741885,0.000333334,12.66662222,106.9522815,0.003841281,2.939248989,0
Taiwan,TWN,2001,545.9556358,72.89406284,336.0392217,0.000728572,14.0479111,97.93338692,0.033748264,3.766794128,0
Taiwan,TWN,2002,547.7781745,81.52759414,364.901567,0.000954194,7.619573609,108.4516429,0.043540871,4.731803493,0
Taiwan,TWN,2003,570.1269214,84.14766014,394.1406142,0.00125593,8.267118683,105.9546951,0.064735234,4.874230761,0
Taiwan,TWN,2004,596.1438165,102.3643623,405.7667499,0.001580893,8.689143269,106.899943,0.068359575,5.001243205,0
Taiwan,TWN,2005,591.456313,103.2008876,419.7049879,0.002582281,10.72228103,107.5197278,0.245586785,4.972044598,0
Taiwan,TWN,2006,590.3615124,110.6985751,439.4133139,0.0038945,10.92799035,106.5721706,0.737936195,4.942775766,0
Taiwan,TWN,2007,616.5469648,117.4491151,456.8959464,0.00579063,11.73412632,107.6822299,1.167514468,4.999799647,0
Taiwan,TWN,2008,555.9215635,127.6596901,436.9790612,0.012062167,11.36441716,107.7728522,1.55287513,4.793311478,0
Taiwan,TWN,2009,557.7655634,124.6678578,418.6496294,0.024163796,9.83347997,109.0601474,2.063705761,4.582360021,0
Taiwan,TWN,2010,569.7559557,154.7978081,443.3299652,0.066715185,10.93554896,108.5411474,2.676036269,4.779134557,0
Taiwan,TWN,2011,518.0771042,170.3994556,463.9475717,0.182092754,10.36515318,109.1434324,3.868220077,4.753277401,0
Taiwan,TWN,2012,517.9214548,178.8524273,457.267519,0.445806793,14.60341855,104.1166601,3.640755063,4.724893786,0
Taiwan,TWN,2013,529.4192289,179.3792097,469.7855294,0.864988819,13.88391551,106.6068805,4.198818026,4.713930073,0
Taiwan,TWN,2014,547.2383664,188.6818376,474.4756791,1.404051439,10.98857954,107.8762203,3.818601036,4.865768459,0
Taiwan,TWN,2015,552.3375831,201.8037614,455.9627597,2.214848682,11.30841442,92.26332533,3.858486274,4.903438877,0
Taiwan,TWN,2016,566.9353863,209.6542158,462.8053233,2.847327082,16.50218696,79.62183355,3.664312307,4.787406867,0
Taiwan,TWN,2017,563.8817429,232.4508057,472.5606487,4.228992603,13.61704786,56.11387189,4.306150005,4.645499091,0
Taiwan,TWN,2018,565.4602759,236.6215674,471.7552041,6.808864535,11.10558149,68.80135869,4.190178804,4.863132882,0
Taiwan,TWN,2019,537.1411156,232.5983958,452.9169841,10.26167805,13.72870903,80.03987926,4.633792094,4.909731944,0
Thailand,THA,1965,27.69637188,0,0.523350419,0,2.33611298,0,0,0,0
Thailand,THA,1966,32.69149115,0,0.755950605,0,2.95555792,0,0,0,0
Thailand,THA,1967,36.28418097,0,1.349081079,0,3.80000304,0,0,0,0
Thailand,THA,1968,47.8285241,0,1.488641191,0,3.9027809,0,0,0,0
Thailand,THA,1969,51.7997495,0,1.581681265,0,2.90555788,0,0,0,0
Thailand,THA,1970,60.30310824,0,1.686351349,0,4.96389286,0,0,0,0
Thailand,THA,1971,67.13242787,0,1.328728563,0,5.68889344,0,0,0,0
Thailand,THA,1972,84.27279825,0,1.044398096,0,4.80000384,0,0,0,0
Thailand,THA,1973,89.21054859,0,1.118190505,0,5.2222264,0,0,0,0
Thailand,THA,1974,90.82008349,0,1.676756591,0,6.82778324,0,0,0,0
Thailand,THA,1975,98.46384405,0,1.602719952,0,9.44167422,0,0,0,0
Thailand,THA,1976,103.6708349,0,1.858998837,0,10.10278586,0,0,0,0
Thailand,THA,1977,116.480209,0,1.78802089,0,9.0694517,0,0,0,0
Thailand,THA,1978,130.5579003,0,2.302683692,0,5.8611158,0,0,0,0
Thailand,THA,1979,132.2696883,0,4.841898514,0,9.06389614,0,0,0,0
Thailand,THA,1980,137.679276,0,5.235458028,0,3.53611394,0,0,0,0
Thailand,THA,1981,131.4029754,2.756312205,5.823669009,0,8.26111772,0,0,0,0
Thailand,THA,1982,119.4627014,14.04905124,7.591523463,0,10.65556408,0,0,0,0
Thailand,THA,1983,133.8086184,16.53787323,7.289038551,0,10.1666748,0,0,0,0
Thailand,THA,1984,139.4513166,24.69050975,9.178240523,0,11.33612018,0,0,0,0
Thailand,THA,1985,132.3462912,32.45935597,18.43503013,0,10.25278598,0,0,0,0
Thailand,THA,1986,137.9749932,34.87255454,18.08711343,0,15.36584563,0,0,0,0
Thailand,THA,1987,150.9600113,48.35090384,26.11434975,0,11.26731457,0,0,0.013666678,0
Thailand,THA,1988,170.8206335,57.06449987,26.90626033,0,10.32825826,0,0,0.083861178,0
Thailand,THA,1989,200.7549599,55.9458467,32.77131745,0,15.31170669,0,0,0.059916715,0
Thailand,THA,1990,241.0009658,60.65257185,45.35105603,0,13.61142756,0,0,0.0694695,0
Thailand,THA,1991,257.5100622,75.09366039,53.11431804,0,12.51487112,0,0,0.082408399,0
Thailand,THA,1992,289.7763923,81.41345,56.84666569,0,11.55262035,0,0,0.057947269,0
Thailand,THA,1993,334.9962095,92.20902458,63.31919086,0,10.03473303,0,0,0.081747288,0
Thailand,THA,1994,373.6502145,102.050359,73.21667957,0,12.23223756,0,0,0.141009946,0
Thailand,THA,1995,407.4526843,105.6873739,83.52334583,0,18.3139341,0,0,0.396525484,0
Thailand,THA,1996,450.3811228,123.1391839,101.6228933,0,20.04168826,0,0,0.575336044,0
Thailand,THA,1997,453.6328239,154.4661618,104.803938,0,19.67223796,0,0,0.759723566,0
Thailand,THA,1998,415.2801473,164.9493224,84.08480094,0,14.13562798,0,0,0.859753729,0
Thailand,THA,1999,442.7437351,183.2413679,89.39653614,0,9.471307577,0,0,1.242871236,0
Thailand,THA,2000,421.147976,211.9538567,91.69597126,0,16.36513531,0,0,1.463605313,0
Thailand,THA,2001,416.3884095,245.6054761,102.0777258,0,17.03960211,0,0,1.714042485,0
Thailand,THA,2002,462.5330671,266.8927104,108.9419886,0,20.19969035,0,0,2.06303985,0
Thailand,THA,2003,513.5295417,284.2220166,111.2722807,0,19.63652773,0,0,3.35503254,0
Thailand,THA,2004,553.9336485,297.5506065,124.6729854,0,15.96131818,0,0,4.986087463,0.039
Thailand,THA,2005,555.4553068,320.5921655,134.7622409,0,15.25477122,0,0,4.993130049,0.417
Thailand,THA,2006,546.0398521,330.1125868,143.8185771,0.097509512,21.25015065,0,0.000350158,5.318058376,0.786
Thailand,THA,2007,551.9890542,351.7207341,161.6283574,0.102956332,21.14737145,0,0.001046563,6.426721941,1.702
Thailand,THA,2008,534.0507141,369.4175518,174.3094772,0.102633622,18.3481094,0,0.001272361,5.648244575,5.699
Thailand,THA,2009,557.9624519,381.2447374,174.8951764,0.116481575,18.27432203,0,0.002623459,5.908811277,7.547
Thailand,THA,2010,576.1967729,432.0559748,179.4848829,0.152061471,13.94093155,0,0.010231297,8.775379617,7.786
Thailand,THA,2011,600.7631317,443.1809615,182.5190255,0.244738001,20.56307651,0,0.012957327,10.31156365,8.397
Thailand,THA,2012,629.2036248,486.3354181,191.5618481,1.283951785,21.71678843,0,0.044248975,12.09680257,10.989
Thailand,THA,2013,651.4478441,488.6436477,188.5354263,3.219441582,13.85625024,0,0.899423611,14.40490389,14.31
Thailand,THA,2014,652.1936098,499.4477213,207.8705801,4.920524146,13.14084,0,1.007785237,17.09535401,17.434
Thailand,THA,2015,689.2592226,509.6099688,204.0738994,6.015778622,9.513766688,0,0.829762569,18.56045376,19.276
Thailand,THA,2016,715.0652625,505.6429556,208.0304524,8.492462415,8.910114525,0,0.867604244,22.17192658,19.664
Thailand,THA,2017,733.5631582,500.8383446,208.8568792,11.35750909,11.71797437,0,2.772502218,23.23394339,21.762
Thailand,THA,2018,745.7772567,500.1965185,222.6699529,12.39911589,18.88148016,0,4.841658938,27.00351756,23.798
Thailand,THA,2019,756.4088397,508.3263165,198.3310132,12.41584491,15.62483453,0,6.590930382,33.99339003,27.827
Trinidad and Tobago,TTO,1965,22.19792155,11.42775914,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1966,22.35365145,13.42376074,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1967,23.32185303,14.81601185,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1968,23.76880664,15.54551244,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1969,24.91830647,15.6240125,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1970,25.56088227,19.1197353,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,1971,26.41345252,18.63501491,0,0,0,0,0,0.0972223,0
Trinidad and Tobago,TTO,1972,42.87169291,19.26076541,0,0,0,0,0,0.0972223,0
Trinidad and Tobago,TTO,1973,43.14622757,18.4980148,0,0,0,0,0,0.08055562,0
Trinidad and Tobago,TTO,1974,42.48519677,16.89976352,0,0,0,0,0,0.0694445,0
Trinidad and Tobago,TTO,1975,32.48157932,15.35976229,0,0,0,0,0,0.06388894,0
Trinidad and Tobago,TTO,1976,36.52462589,17.28826383,0,0,0,0,0,0.05277782,0
Trinidad and Tobago,TTO,1977,35.65533575,20.32151626,0,0,0,0,0,0.06388894,0
Trinidad and Tobago,TTO,1978,32.08277789,24.26026941,0,0,0,0,0,0.08055562,0
Trinidad and Tobago,TTO,1979,24.69456503,25.07652006,0,0,0,0,0,0.08055562,0
Trinidad and Tobago,TTO,1980,19.53477035,28.33252267,0,0,0,0,0,0.07222228,0
Trinidad and Tobago,TTO,1981,19.36063104,31.20952497,0,0,0,0,0,0.05277782,0
Trinidad and Tobago,TTO,1982,21.47492246,37.93128035,0,0,0,0,0,0.05000004,0
Trinidad and Tobago,TTO,1983,18.66900216,39.29728144,0,0,0,0,0,0.04444448,0
Trinidad and Tobago,TTO,1984,15.96930333,41.17603294,0,0,0,0,0,0.03611114,0
Trinidad and Tobago,TTO,1985,16.89596852,42.15203372,0,0,0,0,0,0.04722226,0
Trinidad and Tobago,TTO,1986,18.23387431,43.13453451,0,0,0,0,0,0.07222228,0
Trinidad and Tobago,TTO,1987,12.22131922,45.69353655,0,0,0,0,0,0.08611118,0
Trinidad and Tobago,TTO,1988,11.07358414,52.59429208,0,0,0,0,0,0.07500006,0
Trinidad and Tobago,TTO,1989,9.943677955,52.69479216,0,0,0,0,0,0.07222228,0
Trinidad and Tobago,TTO,1990,14.86725578,54.63379371,0,0,0,0,0,0.08611118,0
Trinidad and Tobago,TTO,1991,13.95741728,55.3516989,0,0,0,0,0,0.0694445,0
Trinidad and Tobago,TTO,1992,19.86268561,53.48805401,0,0,0,0,0,0.0833334,0
Trinidad and Tobago,TTO,1993,17.29502606,60.03318587,0,0,0,0,0,0.07777784,0
Trinidad and Tobago,TTO,1994,13.18391721,68.75727453,0,0,0,0,0,0.08888896,0
Trinidad and Tobago,TTO,1995,15.05341232,73.81328046,0,0,0,0,0,0.09166674,0
Trinidad and Tobago,TTO,1996,17.40295114,83.34411325,0,0,0,0,0,0.04722226,0
Trinidad and Tobago,TTO,1997,10.27436433,90.44343678,0,0,0,0,0,0.05000004,0
Trinidad and Tobago,TTO,1998,11.79020638,90.44343678,0,0,0,0,0,0.05000004,0
Trinidad and Tobago,TTO,1999,20.85422724,92.77746096,0,0,0,0,0,0.05000004,0
Trinidad and Tobago,TTO,2000,20.6408109,98.13048314,0,0.000352778,0,0,0,0.0555556,0
Trinidad and Tobago,TTO,2001,19.18291587,108.9441933,0,0.001752436,0,0,0,0.080032532,0
Trinidad and Tobago,TTO,2002,21.74689302,117.3073043,0,0.00264597,0,0,0,0.07129038,0
Trinidad and Tobago,TTO,2003,20.74759842,135.2011251,0,0.004081093,0,0,0,0.032692334,0
Trinidad and Tobago,TTO,2004,22.76428065,148.7054705,0,0.005887744,0,0,0,0.062261196,0
Trinidad and Tobago,TTO,2005,20.10965324,163.7532147,0,0.006291619,0,0,0,0.059177263,0
Trinidad and Tobago,TTO,2006,21.98622745,192.7617032,0,0.007179565,0,0,0,0.069496911,0
Trinidad and Tobago,TTO,2007,25.01718762,196.4504339,0,0.007652662,0,0,0,0.05046879,0
Trinidad and Tobago,TTO,2008,26.62460367,191.5811862,0,0.008262429,0,0,0,0.052795073,0
Trinidad and Tobago,TTO,2009,25.51399004,190.8848715,0,0.009273927,0,0,0,0.049845719,0
Trinidad and Tobago,TTO,2010,26.45828186,207.4010328,0,0.010439886,0,0,0,0,0
Trinidad and Tobago,TTO,2011,24.84929342,204.8133702,0,0.010376228,0,0,0,0,0
Trinidad and Tobago,TTO,2012,23.72961323,202.3600175,0,0.010313342,0,0,0,0,0
Trinidad and Tobago,TTO,2013,26.72852419,203.5564688,0,0.010251213,0,0,0,0,0
Trinidad and Tobago,TTO,2014,23.99913764,205.1010523,0,0.011421566,0,0,0,0,0
Trinidad and Tobago,TTO,2015,26.24133014,196.0478601,0,0.013030814,0,0,0,0,0
Trinidad and Tobago,TTO,2016,27.77455638,169.4448467,0,0.012953709,0,0,0,0,0
Trinidad and Tobago,TTO,2017,25.77880361,183.4934291,0,0.01287751,0,0,0,0,0
Trinidad and Tobago,TTO,2018,24.42101668,173.7476408,0,0.011606712,0,0,0,0,0
Trinidad and Tobago,TTO,2019,22.82597877,175.4182108,0,0.011563918,0,0,0,0,0
Tunisia,TUN,1966,,,,,,,,,0
Tunisia,TUN,1967,,,,,,,,,0
Tunisia,TUN,1968,,,,,,,,,0
Tunisia,TUN,1969,,,,,,,,,0
Tunisia,TUN,1970,,,,,,,,,0
Tunisia,TUN,1971,,,,,,,,,0
Tunisia,TUN,1972,,,,,,,,,0
Tunisia,TUN,1973,,,,,,,,,0
Tunisia,TUN,1974,,,,,,,,,0
Tunisia,TUN,1975,,,,,,,,,0
Tunisia,TUN,1976,,,,,,,,,0
Tunisia,TUN,1977,,,,,,,,,0
Tunisia,TUN,1978,,,,,,,,,0
Tunisia,TUN,1979,,,,,,,,,0
Tunisia,TUN,1980,,,,,,,,,0
Tunisia,TUN,1981,,,,,,,,,0
Tunisia,TUN,1982,,,,,,,,,0
Tunisia,TUN,1983,,,,,,,,,0
Tunisia,TUN,1984,,,,,,,,,0
Tunisia,TUN,1985,,,,,,,,,0
Tunisia,TUN,1986,,,,,,,,,0
Tunisia,TUN,1987,,,,,,,,,0
Tunisia,TUN,1988,,,,,,,,,0
Tunisia,TUN,1989,,,,,,,,,0
Tunisia,TUN,1990,,,,,,,,,0
Tunisia,TUN,1991,,,,,,,,,0
Tunisia,TUN,1992,,,,,,,,,0
Tunisia,TUN,1993,,,,,,,,,0
Tunisia,TUN,1994,,,,,,,,,0
Tunisia,TUN,1995,,,,,,,,,0
Tunisia,TUN,1996,,,,,,,,,0
Tunisia,TUN,1997,,,,,,,,,0
Tunisia,TUN,1998,,,,,,,,,0
Tunisia,TUN,1999,,,,,,,,,0
Tunisia,TUN,2000,,,,,,,,,0
Tunisia,TUN,2001,,,,,,,,,0
Tunisia,TUN,2002,,,,,,,,,0
Tunisia,TUN,2003,,,,,,,,,0
Tunisia,TUN,2004,,,,,,,,,0
Tunisia,TUN,2005,,,,,,,,,0
Tunisia,TUN,2006,,,,,,,,,0
Tunisia,TUN,2007,,,,,,,,,0
Tunisia,TUN,2008,,,,,,,,,0
Tunisia,TUN,2009,,,,,,,,,0
Tunisia,TUN,2010,,,,,,,,,0
Tunisia,TUN,2011,,,,,,,,,0
Tunisia,TUN,2012,,,,,,,,,0
Tunisia,TUN,2013,,,,,,,,,0
Tunisia,TUN,2014,,,,,,,,,0
Tunisia,TUN,2015,,,,,,,,,0
Tunisia,TUN,2016,,,,,,,,,0
Tunisia,TUN,2017,,,,,,,,,0
Tunisia,TUN,2018,,,,,,,,,0
Tunisia,TUN,2019,,,,,,,,,0
Turkey,TUR,1965,41.98877804,0,42.68213415,0,6.05278262,0,0,0.277778,0
Turkey,TUR,1966,50.11615148,0,47.496958,0,6.494727418,0,0,0.33888916,0
Turkey,TUR,1967,58.84785097,0,42.10063368,0,6.616116404,0,0,0.48055594,0
Turkey,TUR,1968,70.70337878,0,45.76408661,0,8.818895944,0,0,0.49722262,0
Turkey,TUR,1969,78.65878209,0,48.61343889,0,9.569174322,0,0,0.49444484,0
Turkey,TUR,1970,83.33815084,0,53.84694308,0,8.424451184,0,0,0.46111148,0
Turkey,TUR,1971,98.78938236,0,55.35884429,0,7.250561356,0,0,0.45000036,0
Turkey,TUR,1972,111.9865257,0,59.40608752,0,8.900562676,0,0,0.4861115,0
Turkey,TUR,1973,136.5555701,0,60.72027858,0,7.231672452,0,0,0.54722266,0
Turkey,TUR,1974,132.871458,0,66.22127298,0,9.321674124,0,0,0.57500046,0
Turkey,TUR,1975,146.7587699,0,68.76824501,0,16.39890201,0,0,0.6111116,0
Turkey,TUR,1976,165.7760162,0,72.14094771,0,23.26335194,0,0,0.44722258,0
Turkey,TUR,1977,187.7123957,0,74.32738946,0,23.81196349,0,0,0.60555604,0
Turkey,TUR,1978,201.0747036,0,75.40898033,0,25.93002074,0,0,0.38055586,0
Turkey,TUR,1979,179.0936563,0,77.28141183,0,28.58030064,0,0,0.4027781,0
Turkey,TUR,1980,182.7018253,0,81.80548544,0,31.522803,0,0,0.37777808,0
Turkey,TUR,1981,180.029364,0,83.5034668,0,35.04475026,0,0,0.3055558,0
Turkey,TUR,1982,192.6780233,0.339912772,93.77276502,0,39.35197593,0,0,0,0
Turkey,TUR,1983,202.6175535,0.373425299,103.1814425,0,31.50752521,0,0,0,0
Turkey,TUR,1984,201.6366152,0.363850291,115.9395628,0,37.29530761,0,0,0.061388938,0
